,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Gerente,Meta_Mensal,Faturamento,Ano_Mes
35385,35386,2024-10-18,São Paulo,Teclado Mecânico,250.0,2,Cliente_12967,Carlos,50000.0,500.0,2024-10
35386,35387,2023-03-05,Porto Alegre,Mouse Gamer,120.0,1,Cliente_3244,Pedro,42000.0,120.0,2023-03
35387,35388,2023-04-10,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_19592,Pedro,42000.0,250.0,2023-04
35388,35389,2023-11-02,Porto Alegre,iPhone 14,5500.0,1,Cliente_1267,Pedro,42000.0,5500.0,2023-11
35389,35390,2024-04-13,Salvador,Teclado Mecânico,250.0,1,Cliente_8242,Ana,52000.0,250.0,2024-04
35390,35391,2024-01-18,São Paulo,Notebook HP,3200.0,1,Cliente_12744,Carlos,50000.0,3200.0,2024-01
35391,35392,2023-03-01,Salvador,Cabo HDMI,40.0,1,Cliente_5487,Ana,52000.0,40.0,2023-03
35392,35393,2024-02-06,Recife,Mouse Gamer,120.0,1,Cliente_18397,Marcos,48000.0,120.0,2024-02
35393,35394,2023-08-07,Rio De Janeiro,Teclado Mecânico,250.0,3,Cliente_28432,Fernanda,60000.0,750.0,2023-08
35394,35395,2023-01-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_92,Roberto,45000.0,2200.0,2023-01
35395,35396,2024-12-04,Porto Alegre,Notebook Dell,3500.0,1,Cliente_19728,Pedro,42000.0,3500.0,2024-12
35396,35397,2023-12-23,Salvador,"Monitor 27""",1200.0,1,Cliente_16715,Ana,52000.0,1200.0,2023-12
35397,35398,2024-11-28,Recife,Cabo HDMI,40.0,1,Cliente_27187,Marcos,48000.0,40.0,2024-11
35398,35399,2023-12-15,Recife,Mouse Gamer,120.0,1,Cliente_2840,Marcos,48000.0,120.0,2023-12
35399,35400,2024-04-17,Porto Alegre,Cabo HDMI,40.0,1,Cliente_17512,Pedro,42000.0,40.0,2024-04
35400,35401,2023-02-16,Recife,iPhone 14,5500.0,2,Cliente_14154,Marcos,48000.0,11000.0,2023-02
35401,35402,2024-07-21,Online,Notebook HP,3200.0,1,Cliente_7445,Sem Gerente (E-commerce),0.0,3200.0,2024-07
35402,35403,2024-10-07,Curitiba,Notebook Dell,3500.0,1,Cliente_24209,Roberto,45000.0,3500.0,2024-10
35403,35404,2024-01-11,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_26276,Fernanda,60000.0,11000.0,2024-01
35404,35405,2023-10-29,Belo Horizonte,Notebook HP,3200.0,1,Cliente_10985,Juliana,55000.0,3200.0,2023-10
35405,35406,2023-01-30,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_14885,Fernanda,60000.0,500.0,2023-01
35406,35407,2024-01-04,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_2191,Fernanda,60000.0,120.0,2024-01
35407,35408,2023-07-06,Porto Alegre,"Monitor 27""",1200.0,2,Cliente_16776,Pedro,42000.0,2400.0,2023-07
35408,35409,2023-09-02,Salvador,Mouse Gamer,120.0,1,Cliente_11654,Ana,52000.0,120.0,2023-09
35409,35410,2024-06-04,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_28467,Pedro,42000.0,2200.0,2024-06
35410,35411,2023-09-12,São Paulo,Cabo HDMI,40.0,1,Cliente_2963,Carlos,50000.0,40.0,2023-09
35411,35412,2023-06-23,Recife,Smartphone Samsung,2200.0,3,Cliente_8770,Marcos,48000.0,6600.0,2023-06
35412,35413,2023-10-10,Recife,Cabo HDMI,40.0,1,Cliente_28866,Marcos,48000.0,40.0,2023-10
35413,35414,2023-01-10,Belo Horizonte,Mouse Gamer,120.0,3,Cliente_790,Juliana,55000.0,360.0,2023-01
35414,35415,2023-12-30,São Paulo,Teclado Mecânico,250.0,1,Cliente_26282,Carlos,50000.0,250.0,2023-12
35415,35416,2024-07-21,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_5694,Juliana,55000.0,1200.0,2024-07
35416,35417,2024-03-06,Porto Alegre,Notebook Dell,3500.0,1,Cliente_8564,Pedro,42000.0,3500.0,2024-03
35417,35418,2023-02-28,Curitiba,"Monitor 27""",1200.0,1,Cliente_14244,Roberto,45000.0,1200.0,2023-02
35418,35419,2023-03-03,São Paulo,Teclado Mecânico,250.0,1,Cliente_4022,Carlos,50000.0,250.0,2023-03
35419,35420,2023-06-13,Recife,Notebook HP,3200.0,2,Cliente_11337,Marcos,48000.0,6400.0,2023-06
35420,35421,2023-09-12,Belo Horizonte,Mouse Gamer,120.0,2,Cliente_4824,Juliana,55000.0,240.0,2023-09
35421,35422,2024-02-03,São Paulo,Mouse Gamer,120.0,1,Cliente_28932,Carlos,50000.0,120.0,2024-02
35422,35423,2024-04-10,São Paulo,Mouse Gamer,120.0,1,Cliente_16387,Carlos,50000.0,120.0,2024-04
35423,35424,2023-05-06,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_1238,Fernanda,60000.0,120.0,2023-05
35424,35425,2023-08-20,São Paulo,Notebook Dell,3500.0,2,Cliente_18503,Carlos,50000.0,7000.0,2023-08
35425,35426,2024-08-25,São Paulo,Smartphone Samsung,2200.0,5,Cliente_16977,Carlos,50000.0,11000.0,2024-08
35426,35427,2024-02-12,Recife,Teclado Mecânico,250.0,2,Cliente_26522,Marcos,48000.0,500.0,2024-02
35427,35428,2023-10-17,Curitiba,Notebook HP,3200.0,1,Cliente_6431,Roberto,45000.0,3200.0,2023-10
35428,35429,2023-06-24,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_3243,Juliana,55000.0,250.0,2023-06
35429,35430,2024-09-15,Curitiba,iPhone 14,5500.0,1,Cliente_935,Roberto,45000.0,5500.0,2024-09
35430,35431,2024-01-09,São Paulo,iPhone 14,5500.0,1,Cliente_22868,Carlos,50000.0,5500.0,2024-01
35431,35432,2023-09-22,Salvador,iPhone 14,5500.0,2,Cliente_7298,Ana,52000.0,11000.0,2023-09
35432,35433,2024-07-13,Recife,Smartphone Samsung,2200.0,1,Cliente_20566,Marcos,48000.0,2200.0,2024-07
35433,35434,2023-03-23,Recife,"Monitor 27""",1200.0,1,Cliente_5077,Marcos,48000.0,1200.0,2023-03
35434,35435,2023-10-04,Recife,Notebook Dell,3500.0,1,Cliente_1771,Marcos,48000.0,3500.0,2023-10
35435,35436,2023-08-15,Recife,Mouse Gamer,120.0,1,Cliente_13425,Marcos,48000.0,120.0,2023-08
35436,35437,2023-02-18,Rio De Janeiro,Smartphone Samsung,2200.0,1,Cliente_3363,Fernanda,60000.0,2200.0,2023-02
35437,35438,2023-01-23,São Paulo,Cabo HDMI,40.0,2,Cliente_24874,Carlos,50000.0,80.0,2023-01
35438,35439,2024-06-24,Salvador,Notebook HP,3200.0,1,Cliente_22068,Ana,52000.0,3200.0,2024-06
35439,35440,2023-04-11,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_17064,Fernanda,60000.0,3200.0,2023-04
35440,35441,2023-09-24,Salvador,iPhone 14,5500.0,1,Cliente_28853,Ana,52000.0,5500.0,2023-09
35441,35442,2024-12-03,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_21872,Fernanda,60000.0,40.0,2024-12
35442,35443,2023-09-07,São Paulo,Notebook Dell,3500.0,1,Cliente_22691,Carlos,50000.0,3500.0,2023-09
35443,35444,2023-02-07,Recife,iPhone 14,5500.0,1,Cliente_29823,Marcos,48000.0,5500.0,2023-02
35444,35445,2023-01-21,Belo Horizonte,Notebook HP,3200.0,1,Cliente_2681,Juliana,55000.0,3200.0,2023-01
35445,35446,2024-12-17,Recife,Notebook HP,3200.0,1,Cliente_20494,Marcos,48000.0,3200.0,2024-12
35446,35447,2023-11-07,Recife,Mouse Gamer,120.0,1,Cliente_15874,Marcos,48000.0,120.0,2023-11
35447,35448,2023-07-29,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_23364,Fernanda,60000.0,1200.0,2023-07
35448,35449,2024-06-01,Curitiba,Mouse Gamer,120.0,1,Cliente_26988,Roberto,45000.0,120.0,2024-06
35449,35450,2024-02-14,Recife,"Monitor 27""",1200.0,1,Cliente_26930,Marcos,48000.0,1200.0,2024-02
35450,35451,2024-11-06,São Paulo,Mouse Gamer,120.0,1,Cliente_5270,Carlos,50000.0,120.0,2024-11
35451,35452,2023-03-04,São Paulo,"Monitor 27""",1200.0,1,Cliente_19284,Carlos,50000.0,1200.0,2023-03
35452,35453,2023-11-20,São Paulo,iPhone 14,5500.0,1,Cliente_17061,Carlos,50000.0,5500.0,2023-11
35453,35454,2024-08-30,Salvador,Teclado Mecânico,250.0,1,Cliente_4309,Ana,52000.0,250.0,2024-08
35454,35455,2024-10-03,Rio De Janeiro,Cabo HDMI,40.0,2,Cliente_19777,Fernanda,60000.0,80.0,2024-10
35455,35456,2024-11-25,Belo Horizonte,Notebook Dell,3500.0,5,Cliente_16722,Juliana,55000.0,17500.0,2024-11
35456,35457,2024-04-14,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_27352,Juliana,55000.0,1200.0,2024-04
35457,35458,2023-05-21,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_11213,Juliana,55000.0,2200.0,2023-05
35458,35459,2023-09-25,Recife,"Monitor 27""",1200.0,1,Cliente_17441,Marcos,48000.0,1200.0,2023-09
35459,35460,2023-04-28,Recife,iPhone 14,5500.0,1,Cliente_19385,Marcos,48000.0,5500.0,2023-04
35460,35461,2024-12-07,Curitiba,Notebook Dell,3500.0,1,Cliente_2397,Roberto,45000.0,3500.0,2024-12
35461,35462,2023-09-06,Curitiba,"Monitor 27""",1200.0,1,Cliente_22849,Roberto,45000.0,1200.0,2023-09
35462,35463,2024-02-28,Curitiba,Mouse Gamer,120.0,1,Cliente_19878,Roberto,45000.0,120.0,2024-02
35463,35464,2024-08-27,Rio De Janeiro,Notebook Dell,3500.0,1,Cliente_14506,Fernanda,60000.0,3500.0,2024-08
35464,35465,2024-11-26,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_27936,Juliana,55000.0,2200.0,2024-11
35465,35466,2023-03-27,Recife,Notebook HP,3200.0,1,Cliente_9688,Marcos,48000.0,3200.0,2023-03
35466,35467,2023-06-02,Curitiba,Mouse Gamer,120.0,1,Cliente_19611,Roberto,45000.0,120.0,2023-06
35467,35468,2023-01-08,Online,Notebook Dell,3500.0,3,Cliente_4447,Sem Gerente (E-commerce),0.0,10500.0,2023-01
35468,35469,2024-07-10,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_9509,Pedro,42000.0,250.0,2024-07
35469,35470,2023-10-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_27395,Roberto,45000.0,1200.0,2023-10
35470,35471,2023-10-16,Recife,Mouse Gamer,120.0,1,Cliente_14128,Marcos,48000.0,120.0,2023-10
35471,35472,2023-05-21,Curitiba,iPhone 14,5500.0,1,Cliente_5216,Roberto,45000.0,5500.0,2023-05
35472,35473,2023-08-12,Salvador,Teclado Mecânico,250.0,5,Cliente_14183,Ana,52000.0,1250.0,2023-08
35473,35474,2023-05-08,Salvador,Cabo HDMI,40.0,1,Cliente_11598,Ana,52000.0,40.0,2023-05
35474,35475,2024-05-10,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_16718,Fernanda,60000.0,40.0,2024-05
35475,35476,2023-05-22,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_23187,Pedro,42000.0,250.0,2023-05
35476,35477,2023-11-09,Porto Alegre,iPhone 14,5500.0,5,Cliente_19778,Pedro,42000.0,27500.0,2023-11
35477,35478,2024-11-07,Rio De Janeiro,iPhone 14,5500.0,2,Cliente_4176,Fernanda,60000.0,11000.0,2024-11
35478,35479,2023-06-10,Curitiba,Cabo HDMI,40.0,3,Cliente_21901,Roberto,45000.0,120.0,2023-06
35479,35480,2024-02-07,Recife,iPhone 14,5500.0,1,Cliente_19773,Marcos,48000.0,5500.0,2024-02
35480,35481,2024-06-15,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_18598,Fernanda,60000.0,250.0,2024-06
35481,35482,2023-11-03,Salvador,Notebook Dell,3500.0,1,Cliente_12183,Ana,52000.0,3500.0,2023-11
35482,35483,2024-11-21,Belo Horizonte,iPhone 14,5500.0,1,Cliente_5645,Juliana,55000.0,5500.0,2024-11
35483,35484,2024-12-13,Rio De Janeiro,Notebook HP,3200.0,1,Cliente_7053,Fernanda,60000.0,3200.0,2024-12
35484,35485,2023-01-26,São Paulo,Teclado Mecânico,250.0,1,Cliente_15102,Carlos,50000.0,250.0,2023-01
35485,35486,2023-07-09,Curitiba,Teclado Mecânico,250.0,1,Cliente_1277,Roberto,45000.0,250.0,2023-07
35486,35487,2024-06-28,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_19694,Juliana,55000.0,250.0,2024-06
35487,35488,2024-11-22,Recife,Smartphone Samsung,2200.0,1,Cliente_21242,Marcos,48000.0,2200.0,2024-11
35488,35489,2024-12-14,Salvador,Notebook Dell,3500.0,3,Cliente_132,Ana,52000.0,10500.0,2024-12
35489,35490,2023-08-08,Belo Horizonte,Notebook Dell,3500.0,1,Cliente_2972,Juliana,55000.0,3500.0,2023-08
35490,35491,2023-09-11,Porto Alegre,iPhone 14,5500.0,1,Cliente_21912,Pedro,42000.0,5500.0,2023-09
35491,35492,2024-11-06,Porto Alegre,Teclado Mecânico,250.0,1,Cliente_26233,Pedro,42000.0,250.0,2024-11
35492,35493,2024-09-27,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_25563,Fernanda,60000.0,120.0,2024-09
35493,35494,2024-07-17,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_12432,Fernanda,60000.0,250.0,2024-07
35494,35495,2023-05-25,São Paulo,iPhone 14,5500.0,1,Cliente_23535,Carlos,50000.0,5500.0,2023-05
35495,35496,2023-04-02,Salvador,Notebook Dell,3500.0,2,Cliente_12805,Ana,52000.0,7000.0,2023-04
35496,35497,2024-01-21,Porto Alegre,Cabo HDMI,40.0,1,Cliente_1417,Pedro,42000.0,40.0,2024-01
35497,35498,2024-05-11,Belo Horizonte,iPhone 14,5500.0,2,Cliente_26892,Juliana,55000.0,11000.0,2024-05
35498,35499,2023-07-06,Rio De Janeiro,Cabo HDMI,40.0,1,Cliente_14557,Fernanda,60000.0,40.0,2023-07
35499,35500,2023-05-26,Recife,iPhone 14,5500.0,1,Cliente_6467,Marcos,48000.0,5500.0,2023-05
35500,35501,2023-01-17,Recife,iPhone 14,5500.0,3,Cliente_22710,Marcos,48000.0,16500.0,2023-01
35501,35502,2023-03-04,Porto Alegre,iPhone 14,5500.0,1,Cliente_11608,Pedro,42000.0,5500.0,2023-03
35502,35503,2023-03-05,Belo Horizonte,iPhone 14,5500.0,3,Cliente_24454,Juliana,55000.0,16500.0,2023-03
35503,35504,2024-04-24,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_7248,Juliana,55000.0,1200.0,2024-04
35504,35505,2023-02-08,São Paulo,"Monitor 27""",1200.0,1,Cliente_8704,Carlos,50000.0,1200.0,2023-02
35505,35506,2024-07-02,Belo Horizonte,Teclado Mecânico,250.0,2,Cliente_12134,Juliana,55000.0,500.0,2024-07
35506,35507,2023-02-07,Recife,Teclado Mecânico,250.0,1,Cliente_8471,Marcos,48000.0,250.0,2023-02
35507,35508,2024-08-27,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_7788,Juliana,55000.0,120.0,2024-08
35508,35509,2024-11-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_17547,Fernanda,60000.0,120.0,2024-11
35509,35510,2023-11-20,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_2803,Fernanda,60000.0,1200.0,2023-11
35510,35511,2024-08-21,Porto Alegre,Notebook Dell,3500.0,1,Cliente_15349,Pedro,42000.0,3500.0,2024-08
35511,35512,2024-02-03,Porto Alegre,Smartphone Samsung,2200.0,2,Cliente_18710,Pedro,42000.0,4400.0,2024-02
35512,35513,2023-01-17,Salvador,Notebook Dell,3500.0,1,Cliente_29925,Ana,52000.0,3500.0,2023-01
35513,35514,2024-10-25,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_20691,Juliana,55000.0,120.0,2024-10
35514,35515,2023-05-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_3579,Roberto,45000.0,250.0,2023-05
35515,35516,2024-02-28,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_21254,Juliana,55000.0,1200.0,2024-02
35516,35517,2023-02-02,Salvador,Notebook Dell,3500.0,1,Cliente_21857,Ana,52000.0,3500.0,2023-02
35517,35518,2024-05-09,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26312,Carlos,50000.0,2200.0,2024-05
35518,35519,2023-07-28,Recife,Cabo HDMI,40.0,1,Cliente_22295,Marcos,48000.0,40.0,2023-07
35519,35520,2024-07-23,Recife,iPhone 14,5500.0,1,Cliente_28003,Marcos,48000.0,5500.0,2024-07
35520,35521,2023-02-06,Belo Horizonte,Notebook HP,3200.0,1,Cliente_14050,Juliana,55000.0,3200.0,2023-02
35521,35522,2024-09-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_4761,Roberto,45000.0,1200.0,2024-09
35522,35523,2024-10-29,Recife,"Monitor 27""",1200.0,3,Cliente_719,Marcos,48000.0,3600.0,2024-10
35523,35524,2023-06-19,Salvador,Smartphone Samsung,2200.0,2,Cliente_18685,Ana,52000.0,4400.0,2023-06
35524,35525,2023-02-07,Salvador,iPhone 14,5500.0,2,Cliente_6781,Ana,52000.0,11000.0,2023-02
35525,35526,2024-02-18,Salvador,iPhone 14,5500.0,2,Cliente_7684,Ana,52000.0,11000.0,2024-02
35526,35527,2023-05-03,Curitiba,Notebook HP,3200.0,2,Cliente_4131,Roberto,45000.0,6400.0,2023-05
35527,35528,2024-12-26,Recife,Cabo HDMI,40.0,1,Cliente_27243,Marcos,48000.0,40.0,2024-12
35528,35529,2023-05-05,Rio De Janeiro,iPhone 14,5500.0,1,Cliente_19228,Fernanda,60000.0,5500.0,2023-05
35529,35530,2024-04-23,São Paulo,Cabo HDMI,40.0,5,Cliente_8434,Carlos,50000.0,200.0,2024-04
35530,35531,2024-05-28,Recife,Smartphone Samsung,2200.0,1,Cliente_16179,Marcos,48000.0,2200.0,2024-05
35531,35532,2024-02-04,Belo Horizonte,Cabo HDMI,40.0,1,Cliente_318,Juliana,55000.0,40.0,2024-02
35532,35533,2023-01-31,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_11987,Fernanda,60000.0,250.0,2023-01
35533,35534,2023-12-14,Curitiba,iPhone 14,5500.0,2,Cliente_8249,Roberto,45000.0,11000.0,2023-12
35534,35535,2024-07-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_24221,Carlos,50000.0,250.0,2024-07
35535,35536,2024-07-10,Salvador,Mouse Gamer,120.0,5,Cliente_25924,Ana,52000.0,600.0,2024-07
35536,35537,2023-11-24,Curitiba,Mouse Gamer,120.0,1,Cliente_26890,Roberto,45000.0,120.0,2023-11
35537,35538,2024-05-24,Curitiba,Teclado Mecânico,250.0,3,Cliente_3823,Roberto,45000.0,750.0,2024-05
35538,35539,2024-03-18,Recife,Smartphone Samsung,2200.0,1,Cliente_16541,Marcos,48000.0,2200.0,2024-03
35539,35540,2024-04-04,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_27333,Fernanda,60000.0,1200.0,2024-04
35540,35541,2024-09-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_15875,Carlos,50000.0,1200.0,2024-09
35541,35542,2023-07-19,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_3332,Fernanda,60000.0,1200.0,2023-07
35542,35543,2023-01-14,Rio De Janeiro,Notebook Dell,3500.0,2,Cliente_3710,Fernanda,60000.0,7000.0,2023-01
35543,35544,2024-09-13,Porto Alegre,"Monitor 27""",1200.0,1,Cliente_29832,Pedro,42000.0,1200.0,2024-09
35544,35545,2023-08-05,Recife,Smartphone Samsung,2200.0,1,Cliente_23899,Marcos,48000.0,2200.0,2023-08
35545,35546,2024-11-02,Curitiba,Notebook HP,3200.0,1,Cliente_8706,Roberto,45000.0,3200.0,2024-11
35546,35547,2024-06-26,Rio De Janeiro,Mouse Gamer,120.0,2,Cliente_12292,Fernanda,60000.0,240.0,2024-06
35547,35548,2023-07-30,Curitiba,iPhone 14,5500.0,1,Cliente_27586,Roberto,45000.0,5500.0,2023-07
35548,35549,2023-11-03,Rio De Janeiro,"Monitor 27""",1200.0,1,Cliente_21455,Fernanda,60000.0,1200.0,2023-11
35549,35550,2023-11-16,São Paulo,Notebook Dell,3500.0,1,Cliente_2630,Carlos,50000.0,3500.0,2023-11
35550,35551,2024-10-23,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_27280,Juliana,55000.0,120.0,2024-10
35551,35552,2024-02-04,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_24057,Juliana,55000.0,80.0,2024-02
35552,35553,2023-05-20,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_4972,Juliana,55000.0,120.0,2023-05
35553,35554,2024-06-20,Recife,Teclado Mecânico,250.0,1,Cliente_22328,Marcos,48000.0,250.0,2024-06
35554,35555,2024-04-02,Recife,Notebook Dell,3500.0,3,Cliente_734,Marcos,48000.0,10500.0,2024-04
35555,35556,2024-07-20,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15110,Roberto,45000.0,2200.0,2024-07
35556,35557,2023-03-16,Recife,Notebook HP,3200.0,1,Cliente_11988,Marcos,48000.0,3200.0,2023-03
35557,35558,2023-11-23,Belo Horizonte,"Monitor 27""",1200.0,1,Cliente_17816,Juliana,55000.0,1200.0,2023-11
35558,35559,2024-05-02,Recife,"Monitor 27""",1200.0,2,Cliente_26791,Marcos,48000.0,2400.0,2024-05
35559,35560,2023-06-23,Salvador,Notebook Dell,3500.0,1,Cliente_14819,Ana,52000.0,3500.0,2023-06
35560,35561,2024-02-29,Belo Horizonte,Cabo HDMI,40.0,2,Cliente_18681,Juliana,55000.0,80.0,2024-02
35561,35562,2023-12-29,Rio De Janeiro,Smartphone Samsung,2200.0,3,Cliente_13994,Fernanda,60000.0,6600.0,2023-12
35562,35563,2023-02-06,Salvador,Notebook Dell,3500.0,5,Cliente_773,Ana,52000.0,17500.0,2023-02
35563,35564,2024-08-05,Porto Alegre,Notebook Dell,3500.0,1,Cliente_14963,Pedro,42000.0,3500.0,2024-08
35564,35565,2023-03-13,Belo Horizonte,Notebook HP,3200.0,1,Cliente_16260,Juliana,55000.0,3200.0,2023-03
35565,35566,2023-08-20,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_5982,Juliana,55000.0,2200.0,2023-08
35566,35567,2023-02-16,São Paulo,Notebook HP,3200.0,1,Cliente_9928,Carlos,50000.0,3200.0,2023-02
35567,35568,2024-06-07,Porto Alegre,Smartphone Samsung,2200.0,1,Cliente_12129,Pedro,42000.0,2200.0,2024-06
35568,35569,2024-06-27,São Paulo,"Monitor 27""",1200.0,5,Cliente_1807,Carlos,50000.0,6000.0,2024-06
35569,35570,2023-02-19,São Paulo,iPhone 14,5500.0,1,Cliente_7621,Carlos,50000.0,5500.0,2023-02
35570,35571,2024-10-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_13681,Carlos,50000.0,250.0,2024-10
35571,35572,2024-10-31,Salvador,iPhone 14,5500.0,1,Cliente_4991,Ana,52000.0,5500.0,2024-10
35572,35573,2023-01-26,Salvador,Cabo HDMI,40.0,1,Cliente_19052,Ana,52000.0,40.0,2023-01
35573,35574,2024-09-18,Salvador,Cabo HDMI,40.0,2,Cliente_12309,Ana,52000.0,80.0,2024-09
35574,35575,2023-09-08,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_11259,Juliana,55000.0,120.0,2023-09
35575,35576,2024-08-30,Curitiba,Smartphone Samsung,2200.0,1,Cliente_7991,Roberto,45000.0,2200.0,2024-08
35576,35577,2024-08-20,Salvador,iPhone 14,5500.0,2,Cliente_7541,Ana,52000.0,11000.0,2024-08
35577,35578,2024-11-20,São Paulo,Notebook Dell,3500.0,1,Cliente_5564,Carlos,50000.0,3500.0,2024-11
35578,35579,2024-04-24,Recife,"Monitor 27""",1200.0,5,Cliente_12993,Marcos,48000.0,6000.0,2024-04
35579,35580,2024-08-08,Recife,Cabo HDMI,40.0,2,Cliente_29838,Marcos,48000.0,80.0,2024-08
35580,35581,2023-06-14,Recife,Teclado Mecânico,250.0,1,Cliente_24402,Marcos,48000.0,250.0,2023-06
35581,35582,2024-02-19,Belo Horizonte,Teclado Mecânico,250.0,1,Cliente_8538,Juliana,55000.0,250.0,2024-02
35582,35583,2023-12-18,Rio De Janeiro,Mouse Gamer,120.0,1,Cliente_269,Fernanda,60000.0,120.0,2023-12
35583,35584,2024-01-26,Salvador,Teclado Mecânico,250.0,2,Cliente_27001,Ana,52000.0,500.0,2024-01
35584,35585,2023-05-21,Porto Alegre,"Monitor 27""",1200.0,3,Cliente_19654,Pedro,42000.0,3600.0,2023-05
35585,35586,2023-12-26,Porto Alegre,iPhone 14,5500.0,10,Cliente_25979,Pedro,42000.0,55000.0,2023-12
35586,35587,2024-08-06,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_7362,Fernanda,60000.0,250.0,2024-08
35587,35588,2023-12-20,Salvador,Cabo HDMI,40.0,1,Cliente_22225,Ana,52000.0,40.0,2023-12
35588,35589,2024-06-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_3328,Carlos,50000.0,250.0,2024-06
35589,35590,2024-01-19,Recife,Smartphone Samsung,2200.0,1,Cliente_28512,Marcos,48000.0,2200.0,2024-01
35590,35591,2024-07-18,Porto Alegre,Notebook Dell,3500.0,1,Cliente_27599,Pedro,42000.0,3500.0,2024-07
35591,35592,2023-11-05,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23633,Carlos,50000.0,2200.0,2023-11
35592,35593,2024-03-03,Belo Horizonte,iPhone 14,5500.0,2,Cliente_29333,Juliana,55000.0,11000.0,2024-03
35593,35594,2023-05-28,Salvador,"Monitor 27""",1200.0,1,Cliente_26982,Ana,52000.0,1200.0,2023-05
35594,35595,2024-01-29,Recife,"Monitor 27""",1200.0,1,Cliente_12824,Marcos,48000.0,1200.0,2024-01
35595,35596,2024-12-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_4539,Carlos,50000.0,2200.0,2024-12
35596,35597,2024-12-20,Curitiba,Notebook HP,3200.0,1,Cliente_1587,Roberto,45000.0,3200.0,2024-12
35597,35598,2023-02-02,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_29783,Juliana,55000.0,2200.0,2023-02
35598,35599,2023-01-01,Porto Alegre,Cabo HDMI,40.0,1,Cliente_18680,Pedro,42000.0,40.0,2023-01
35599,35600,2024-05-26,Porto Alegre,Notebook HP,3200.0,1,Cliente_13670,Pedro,42000.0,3200.0,2024-05
35600,35601,2024-10-14,Belo Horizonte,Mouse Gamer,120.0,1,Cliente_28145,Juliana,55000.0,120.0,2024-10
35601,35602,2023-12-07,Belo Horizonte,Smartphone Samsung,2200.0,1,Cliente_1475,Juliana,55000.0,2200.0,2023-12
35602,35603,2024-08-28,Curitiba,Notebook HP,3200.0,1,Cliente_27599,Roberto,45000.0,3200.0,2024-08
35603,35604,2024-04-06,Porto Alegre,Notebook HP,3200.0,1,Cliente_1162,Pedro,42000.0,3200.0,2024-04
35604,35605,2023-09-12,Rio De Janeiro,Teclado Mecânico,250.0,2,Cliente_29862,Fernanda,60000.0,500.0,2023-09
35605,35606,2023-07-30,Porto Alegre,Mouse Gamer,120.0,1,Cliente_21423,Pedro,42000.0,120.0,2023-07
35606,35607,2024-09-10,Rio De Janeiro,Teclado Mecânico,250.0,1,Cliente_26474,Fernanda,60000.0,250.0,2024-09
